"CSquare","VME_index","Uncertainty_score","VME_Class","Uncertainty_Class","VME_Class_Name","Conf_Name"
"7406:390:372:3",5,1,3,"NULL","VME","VME"
"7406:390:372:4",5,1,3,"NULL","VME","VME"
"7406:390:374:4",5,1,3,"NULL","VME","VME"
"7406:390:381:1",5,1,3,"NULL","VME","VME"
"7406:390:381:2",5,1,3,"NULL","VME","VME"
"7406:390:381:3",5,1,3,"NULL","VME","VME"
"7406:390:381:4",5,1,3,"NULL","VME","VME"
"7406:390:382:1",5,1,3,"NULL","VME","VME"
"7406:390:382:4",5,1,3,"NULL","VME","VME"
"7406:390:383:1",5,1,3,"NULL","VME","VME"
"7406:390:390:2",5,1,3,"NULL","VME","VME"
"7406:390:391:2",5,1,3,"NULL","VME","VME"
"7406:390:455:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:390:456:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:456:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:457:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:457:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:458:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:459:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:465:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:466:2",2.48117618,0.279508497,0,"0","Low","Low"
"7406:390:467:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:467:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:477:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:485:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:486:4",2.48117618,0.279508497,0,"0","Low","Low"
"7406:390:495:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:496:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:390:496:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:100:2",5,1,3,"NULL","VME","VME"
"7406:391:100:4",5,1,3,"NULL","VME","VME"
"7406:391:101:1",5,1,3,"NULL","VME","VME"
"7406:391:110:4",5,1,3,"NULL","VME","VME"
"7406:391:112:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:112:3",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:391:123:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:123:3",5,1,3,"NULL","VME","VME"
"7406:391:130:3",2.48117618,0.279508497,0,"0","Low","Low"
"7406:391:131:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:133:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:133:2",2.48117618,0.279508497,0,"0","Low","Low"
"7406:391:141:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:142:1",5,1,3,"NULL","VME","VME"
"7406:391:143:4",2.48117618,0.279508497,0,"0","Low","Low"
"7406:391:144:2",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:391:236:4",2.48117618,0.279508497,0,"0","Low","Low"
"7406:391:248:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:350:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:360:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:360:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:361:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:362:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:363:4",5,1,3,"NULL","VME","VME"
"7406:391:373:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:391:374:2",5,1,3,"NULL","VME","VME"
"7406:391:380:2",5,1,3,"NULL","VME","VME"
"7406:391:381:1",5,1,3,"NULL","VME","VME"
"7406:391:382:3",5,1,3,"NULL","VME","VME"
"7406:391:383:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:391:384:3",5,1,3,"NULL","VME","VME"
"7406:391:384:4",5,1,3,"NULL","VME","VME"
"7406:391:455:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:456:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:456:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:457:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:458:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:465:4",5,1,3,"NULL","VME","VME"
"7406:391:467:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:467:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:391:475:1",5,1,3,"NULL","VME","VME"
"7406:391:477:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:487:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:487:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:391:488:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:103:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:104:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:206:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:392:207:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:207:4",5,1,3,"NULL","VME","VME"
"7406:392:208:1",2.48117618,0.279508497,0,"0","Low","Low"
"7406:392:209:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:392:209:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:392:218:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:392:361:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:392:364:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:370:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:374:2",5,1,3,"NULL","VME","VME"
"7406:392:374:4",5,1,3,"NULL","VME","VME"
"7406:392:381:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:382:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:383:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:383:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:475:1",5,1,3,"NULL","VME","VME"
"7406:392:475:3",5,1,3,"NULL","VME","VME"
"7406:392:478:1",5,1,3,"NULL","VME","VME"
"7406:392:485:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:485:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:496:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:496:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:392:498:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:100:3",5,1,3,"NULL","VME","VME"
"7406:393:101:1",5,1,3,"NULL","VME","VME"
"7406:393:102:4",5,1,3,"NULL","VME","VME"
"7406:393:110:1",5,1,3,"NULL","VME","VME"
"7406:393:111:1",5,1,3,"NULL","VME","VME"
"7406:393:111:4",5,1,3,"NULL","VME","VME"
"7406:393:112:2",5,1,3,"NULL","VME","VME"
"7406:393:113:2",5,1,3,"NULL","VME","VME"
"7406:393:114:3",5,1,3,"NULL","VME","VME"
"7406:393:122:1",5,1,3,"NULL","VME","VME"
"7406:393:123:2",5,1,3,"NULL","VME","VME"
"7406:393:123:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:124:2",5,1,3,"NULL","VME","VME"
"7406:393:124:3",5,1,3,"NULL","VME","VME"
"7406:393:206:1",5,1,3,"NULL","VME","VME"
"7406:393:207:3",5,1,3,"NULL","VME","VME"
"7406:393:207:4",5,1,3,"NULL","VME","VME"
"7406:393:208:2",5,1,3,"NULL","VME","VME"
"7406:393:208:3",5,1,3,"NULL","VME","VME"
"7406:393:209:2",5,1,3,"NULL","VME","VME"
"7406:393:209:3",5,1,3,"NULL","VME","VME"
"7406:393:215:1",5,1,3,"NULL","VME","VME"
"7406:393:215:2",5,1,3,"NULL","VME","VME"
"7406:393:215:4",5,1,3,"NULL","VME","VME"
"7406:393:217:1",5,1,3,"NULL","VME","VME"
"7406:393:217:3",5,1,3,"NULL","VME","VME"
"7406:393:218:4",5,1,3,"NULL","VME","VME"
"7406:393:219:1",5,1,3,"NULL","VME","VME"
"7406:393:219:2",5,1,3,"NULL","VME","VME"
"7406:393:219:4",5,1,3,"NULL","VME","VME"
"7406:393:226:3",5,1,3,"NULL","VME","VME"
"7406:393:228:3",5,1,3,"NULL","VME","VME"
"7406:393:229:1",5,1,3,"NULL","VME","VME"
"7406:393:235:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:237:2",5,1,3,"NULL","VME","VME"
"7406:393:238:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:239:1",5,1,3,"NULL","VME","VME"
"7406:393:239:4",5,1,3,"NULL","VME","VME"
"7406:393:247:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:247:3",2.48117618,0.279508497,0,"0","Low","Low"
"7406:393:248:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:393:249:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:393:380:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:381:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:381:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:393:4",5,1,3,"NULL","VME","VME"
"7406:393:394:3",5,1,3,"NULL","VME","VME"
"7406:393:394:4",5,1,3,"NULL","VME","VME"
"7406:393:458:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:458:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:458:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:459:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:393:469:2",5,1,3,"NULL","VME","VME"
"7406:393:495:2",5,1,3,"NULL","VME","VME"
"7406:393:496:1",5,1,3,"NULL","VME","VME"
"7406:393:496:2",5,1,3,"NULL","VME","VME"
"7406:393:497:1",5,1,3,"NULL","VME","VME"
"7406:393:497:4",5,1,3,"NULL","VME","VME"
"7406:393:499:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:100:1",5,1,3,"NULL","VME","VME"
"7406:394:100:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:100:3",5,1,3,"NULL","VME","VME"
"7406:394:101:2",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:394:102:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:102:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:102:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:110:2",5,1,3,"NULL","VME","VME"
"7406:394:110:3",5,1,3,"NULL","VME","VME"
"7406:394:110:4",5,1,3,"NULL","VME","VME"
"7406:394:113:3",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:394:114:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:394:120:4",5,1,3,"NULL","VME","VME"
"7406:394:124:1",5,1,3,"NULL","VME","VME"
"7406:394:130:1",5,1,3,"NULL","VME","VME"
"7406:394:131:1",5,1,3,"NULL","VME","VME"
"7406:394:132:1",5,1,3,"NULL","VME","VME"
"7406:394:132:2",5,1,3,"NULL","VME","VME"
"7406:394:132:3",5,1,3,"NULL","VME","VME"
"7406:394:133:2",5,1,3,"NULL","VME","VME"
"7406:394:134:2",5,1,3,"NULL","VME","VME"
"7406:394:142:3",2.48117618,0.279508497,0,"0","Low","Low"
"7406:394:144:2",5,1,3,"NULL","VME","VME"
"7406:394:144:4",5,1,3,"NULL","VME","VME"
"7406:394:225:1",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:394:227:1",2.304540769,0.612372436,0,"1","Low","Medium"
"7406:394:227:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:394:228:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:228:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:229:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:394:235:1",5,1,3,"NULL","VME","VME"
"7406:394:235:2",5,1,3,"NULL","VME","VME"
"7406:394:235:4",5,1,3,"NULL","VME","VME"
"7406:394:236:1",5,1,3,"NULL","VME","VME"
"7406:394:236:4",5,1,3,"NULL","VME","VME"
"7406:394:238:4",5,1,3,"NULL","VME","VME"
"7406:394:246:4",5,1,3,"NULL","VME","VME"
"7406:394:247:2",5,1,3,"NULL","VME","VME"
"7406:394:247:4",5,1,3,"NULL","VME","VME"
"7406:394:248:1",5,1,3,"NULL","VME","VME"
"7406:394:248:3",5,1,3,"NULL","VME","VME"
"7406:394:249:2",5,1,3,"NULL","VME","VME"
"7406:394:249:3",5,1,3,"NULL","VME","VME"
"7406:394:249:4",5,1,3,"NULL","VME","VME"
"7406:394:350:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:350:4",5,1,3,"NULL","VME","VME"
"7406:394:351:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:394:352:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:353:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:353:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:394:360:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:361:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:361:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:362:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:373:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:374:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:374:4",5,1,3,"NULL","VME","VME"
"7406:394:391:3",5,1,3,"NULL","VME","VME"
"7406:394:392:3",5,1,3,"NULL","VME","VME"
"7406:394:455:3",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:394:456:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:394:458:3",5,1,3,"NULL","VME","VME"
"7406:394:458:4",5,1,3,"NULL","VME","VME"
"7406:394:459:2",5,1,3,"NULL","VME","VME"
"7406:394:459:3",5,1,3,"NULL","VME","VME"
"7406:394:465:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:466:3",5,1,3,"NULL","VME","VME"
"7406:394:468:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:394:475:2",5,1,3,"NULL","VME","VME"
"7406:394:476:4",5,1,3,"NULL","VME","VME"
"7406:394:477:3",5,1,3,"NULL","VME","VME"
"7406:394:478:2",5,1,3,"NULL","VME","VME"
"7406:394:479:4",5,1,3,"NULL","VME","VME"
"7406:394:485:2",5,1,3,"NULL","VME","VME"
"7406:394:486:2",5,1,3,"NULL","VME","VME"
"7406:394:488:1",5,1,3,"NULL","VME","VME"
"7406:394:488:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:394:489:2",5,1,3,"NULL","VME","VME"
"7406:394:496:3",5,1,3,"NULL","VME","VME"
"7406:394:497:1",5,1,3,"NULL","VME","VME"
"7406:394:499:1",5,1,3,"NULL","VME","VME"
"7406:394:499:2",5,1,3,"NULL","VME","VME"
"7406:455:101:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:103:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:112:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:112:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:113:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:114:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:120:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:120:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:120:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:121:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:123:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:124:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:130:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:131:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:132:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:132:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:132:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:133:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:206:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:209:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:209:3",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:455:216:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:455:217:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:456:100:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:456:101:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:456:103:4",5,1,3,"NULL","VME","VME"
"7406:456:110:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:456:206:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:456:207:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:373:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:374:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:380:4",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:475:382:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:382:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:383:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:384:1",2.48117618,0.279508497,0,"0","Low","Low"
"7406:475:384:4",2.48117618,0.279508497,0,"0","Low","Low"
"7406:475:391:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:392:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:392:3",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:475:392:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:393:3",2.48117618,0.279508497,0,"0","Low","Low"
"7406:475:485:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:485:2",2.48117618,0.279508497,0,"0","Low","Low"
"7406:475:485:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:495:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:496:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:498:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:475:499:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:485:100:1",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:485:207:4",2.48117618,0.279508497,0,"0","Low","Low"
"7406:487:391:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:392:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:392:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:394:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:487:479:4",2.304540769,0.612372436,0,"1","Low","Medium"
"7406:487:485:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:486:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:487:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:488:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:488:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:487:489:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:489:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:487:495:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:487:495:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:495:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:496:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:496:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:487:497:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:487:497:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:487:498:3",2.48117618,0.612372436,0,"1","Low","Medium"
"7406:487:499:3",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:488:248:4",5,1,3,"NULL","VME","VME"
"7406:488:249:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:249:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:249:4",2.304540769,0.279508497,0,"0","Low","Low"
"7406:488:354:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:362:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:362:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:363:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:364:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:364:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:370:3",2.304540769,0.279508497,0,"0","Low","Low"
"7406:488:372:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:372:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:372:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:373:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:373:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:374:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:374:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:374:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:380:4",2.304540769,0.279508497,0,"0","Low","Low"
"7406:488:381:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:381:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:383:3",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:488:384:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:391:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:391:3",2.304540769,0.612372436,0,"1","Low","Medium"
"7406:488:392:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:393:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:393:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:455:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:456:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:456:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:456:4",2.304540769,0.612372436,0,"1","Low","Medium"
"7406:488:458:1",5,1,3,"NULL","VME","VME"
"7406:488:458:2",5,1,3,"NULL","VME","VME"
"7406:488:458:3",5,1,3,"NULL","VME","VME"
"7406:488:459:1",5,1,3,"NULL","VME","VME"
"7406:488:459:3",5,1,3,"NULL","VME","VME"
"7406:488:459:4",5,1,3,"NULL","VME","VME"
"7406:488:465:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:466:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:466:4",5,1,3,"NULL","VME","VME"
"7406:488:467:1",2.304540769,0.279508497,0,"0","Low","Low"
"7406:488:467:3",5,1,3,"NULL","VME","VME"
"7406:488:467:4",5,1,3,"NULL","VME","VME"
"7406:488:468:2",5,1,3,"NULL","VME","VME"
"7406:488:468:3",5,1,3,"NULL","VME","VME"
"7406:488:469:1",5,1,3,"NULL","VME","VME"
"7406:488:469:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:475:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:475:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:475:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:476:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:477:1",5,1,3,"NULL","VME","VME"
"7406:488:477:2",5,1,3,"NULL","VME","VME"
"7406:488:477:4",5,1,3,"NULL","VME","VME"
"7406:488:479:1",5,1,3,"NULL","VME","VME"
"7406:488:485:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:488:485:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:488:486:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:489:131:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:489:131:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:489:133:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:489:140:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:489:140:2",2.304540769,0.279508497,0,"0","Low","Low"
"7406:489:140:3",5,1,3,"NULL","VME","VME"
"7406:489:350:1",5,1,3,"NULL","VME","VME"
"7406:489:350:3",5,1,3,"NULL","VME","VME"
"7406:489:351:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:495:120:3",2.304540769,0.279508497,0,"0","Low","Low"
"7406:495:121:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:495:130:3",5,1,3,"NULL","VME","VME"
"7406:495:131:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:495:131:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:495:132:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:495:134:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:495:134:4",5,1,3,"NULL","VME","VME"
"7406:495:140:3",5,1,3,"NULL","VME","VME"
"7406:495:141:4",5,1,3,"NULL","VME","VME"
"7406:495:142:3",5,1,3,"NULL","VME","VME"
"7406:495:144:2",5,1,3,"NULL","VME","VME"
"7406:495:236:2",2.304540769,0.612372436,0,"1","Low","Medium"
"7406:495:236:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7406:495:237:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:495:237:2",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:495:238:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7406:495:238:3",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:495:238:4",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:495:247:1",2.504540769,0.534000234,0,"1","Low","Medium"
"7406:495:247:3",5,1,3,"NULL","VME","VME"
